cell,assigned,dominant,continent,share,land_frac,verdict,breakdown,rows,images
Atlantic_Ocean_-25_-30_-20_-25,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Africa_-20_-30_-15_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-15_-30_-10_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-10_-30_-5_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-5_-30_0_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_0_-30_5_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_5_-30_10_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_10_-30_15_-25,Africa,Africa,Africa,1.0,0.006,ok,Africa 100%,0,0
Africa_15_-30_20_-25,Africa,Africa,Africa,1.0,0.849,ok,Africa 100%,120312,551
Africa_20_-30_25_-25,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,374773,29293
Africa_25_-30_30_-25,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,8597871,434782
Africa_30_-30_35_-25,Africa,Africa,Africa,1.0,0.489,ok,Africa 100%,1671019,41145
Africa_35_-30_40_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_40_-30_45_-25,Africa,Africa,Africa,1.0,0.009,ok,Africa 100%,0,0
Africa_45_-30_50_-25,Africa,Africa,Africa,1.0,0.027,ok,Africa 100%,105219,4345
Africa_50_-30_55_-25,Africa,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_55_-30_60_-25,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_60_-30_65_-25,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_65_-30_70_-25,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_70_-30_75_-25,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_75_-30_80_-25,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_80_-30_85_-25,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_85_-30_90_-25,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_90_-30_95_-25,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_95_-30_100_-25,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_100_-30_105_-25,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_105_-30_110_-25,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Australia_110_-30_115_-25,Australia,Australia,Oceania,1.0,0.159,ok,Australia 100%,69424,48
Australia_115_-30_120_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,288128,6918
Australia_120_-30_125_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,44257,0
Australia_125_-30_130_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,0,0
Australia_130_-30_135_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,81926,57
Australia_135_-30_140_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,18477,19
Australia_140_-30_145_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,732690,21860
Australia_145_-30_150_-25,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,2347678,77976
Australia_150_-30_155_-25,Australia,Australia,Oceania,1.0,0.653,ok,Australia 100%,14075325,279446
New_Zealand_and_Pacific_155_-30_160_-25,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_160_-30_165_-25,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_165_-30_170_-25,New Zealand & Pacific,Australia,Oceania,1.0,0.0,taxonomy,Australia 100%,0,0
New_Zealand_and_Pacific_170_-30_175_-25,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_175_-30_180_-25,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-180_-25_-175_-20,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.001,ocean-label-kept,New Zealand & Pacific 100%,535,0
Pacific_Ocean_-175_-25_-170_-20,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,608,0
Pacific_Ocean_-170_-25_-165_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-165_-25_-160_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-160_-25_-155_-20,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,15088,627
Pacific_Ocean_-155_-25_-150_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-150_-25_-145_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-145_-25_-140_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-140_-25_-135_-20,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-135_-25_-130_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-130_-25_-125_-20,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,13,0
Pacific_Ocean_-125_-25_-120_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-120_-25_-115_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-115_-25_-110_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-110_-25_-105_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-105_-25_-100_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-100_-25_-95_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-95_-25_-90_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-90_-25_-85_-20,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
South_America_-85_-25_-80_-20,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-80_-25_-75_-20,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-75_-25_-70_-20,South America,South America,South America,1.0,0.064,ok,South America 100%,140944,2942
South_America_-70_-25_-65_-20,South America,South America,South America,1.0,1.0,ok,South America 100%,227682,3054
South_America_-65_-25_-60_-20,South America,South America,South America,1.0,1.0,ok,South America 100%,51319,458
South_America_-60_-25_-55_-20,South America,South America,South America,1.0,1.0,ok,South America 100%,254968,17312
South_America_-55_-25_-50_-20,South America,South America,South America,1.0,1.0,ok,South America 100%,4119000,94599
South_America_-50_-25_-45_-20,South America,South America,South America,1.0,0.9,ok,South America 100%,33001056,126115
South_America_-45_-25_-40_-20,South America,South America,South America,1.0,0.477,ok,South America 100%,8794848,90601
South_America_-40_-25_-35_-20,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-35_-25_-30_-20,South America,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-30_-25_-25_-20,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-25_-25_-20_-20,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Africa_-20_-25_-15_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-15_-25_-10_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-10_-25_-5_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-5_-25_0_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_0_-25_5_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_5_-25_10_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_10_-25_15_-20,Africa,Africa,Africa,1.0,0.175,ok,Africa 100%,64430,42
Africa_15_-25_20_-20,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,145261,476
Africa_20_-25_25_-20,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,64280,14
Africa_25_-25_30_-20,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,440984,2381
Africa_30_-25_35_-20,Africa,Africa,Africa,1.0,0.987,ok,Africa 100%,228263,770
Africa_35_-25_40_-20,Africa,Africa,Africa,1.0,0.053,ok,Africa 100%,19427,328
Africa_40_-25_45_-20,Africa,Africa,Africa,1.0,0.262,ok,Africa 100%,59522,1254
Africa_45_-25_50_-20,Africa,Africa,Africa,1.0,0.59,ok,Africa 100%,378239,10522
Africa_50_-25_55_-20,Africa,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_55_-25_60_-20,Indian Ocean,Africa,Seven seas (open ocean),1.0,0.015,ocean-label-kept,Africa 100%,1678308,2002
Indian_Ocean_60_-25_65_-20,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_65_-25_70_-20,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_70_-25_75_-20,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_75_-25_80_-20,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_80_-25_85_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_85_-25_90_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_90_-25_95_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_95_-25_100_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_100_-25_105_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_105_-25_110_-20,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Australia_110_-25_115_-20,Australia,Australia,Oceania,1.0,0.161,ok,Australia 100%,66962,8
Australia_115_-25_120_-20,Australia,Australia,Oceania,1.0,0.874,ok,Australia 100%,96948,0
Australia_120_-25_125_-20,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,668,0
Australia_125_-25_130_-20,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,0,0
Australia_130_-25_135_-20,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,98638,109
Australia_135_-25_140_-20,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,255043,12292
Australia_140_-25_145_-20,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,837181,49374
Australia_145_-25_150_-20,Australia,Australia,Oceania,1.0,0.918,ok,Australia 100%,1232877,35581
Australia_150_-25_155_-20,Australia,Australia,Oceania,1.0,0.145,ok,Australia 100%,186719,6607
New_Zealand_and_Pacific_155_-25_160_-20,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_160_-25_165_-20,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.018,ok,New Zealand & Pacific 100%,8611,89
New_Zealand_and_Pacific_165_-25_170_-20,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.047,ok,New Zealand & Pacific 100%,84315,321
New_Zealand_and_Pacific_170_-25_175_-20,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.0,ok,New Zealand & Pacific 100%,0,0
New_Zealand_and_Pacific_175_-25_180_-20,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-180_-20_-175_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.002,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-175_-20_-170_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,3075,0
Pacific_Ocean_-170_-20_-165_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.001,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-165_-20_-160_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-160_-20_-155_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-155_-20_-150_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.001,ocean-label-kept,New Zealand & Pacific 100%,347,0
Pacific_Ocean_-150_-20_-145_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.004,ocean-label-kept,New Zealand & Pacific 100%,20898,11
Pacific_Ocean_-145_-20_-140_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.001,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-140_-20_-135_-15,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-135_-20_-130_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-130_-20_-125_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-125_-20_-120_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-120_-20_-115_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-115_-20_-110_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-110_-20_-105_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-105_-20_-100_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-100_-20_-95_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-95_-20_-90_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-90_-20_-85_-15,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
South_America_-85_-20_-80_-15,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-80_-20_-75_-15,South America,South America,South America,1.0,0.005,ok,South America 100%,934,15
South_America_-75_-20_-70_-15,South America,South America,South America,1.0,0.395,ok,South America 100%,1306029,24251
South_America_-70_-20_-65_-15,South America,South America,South America,1.0,1.0,ok,South America 100%,3925091,51557
South_America_-65_-20_-60_-15,South America,South America,South America,1.0,1.0,ok,South America 100%,1636060,20401
South_America_-60_-20_-55_-15,South America,South America,South America,1.0,1.0,ok,South America 100%,1106594,26265
South_America_-55_-20_-50_-15,South America,South America,South America,1.0,1.0,ok,South America 100%,1878657,50857
South_America_-50_-20_-45_-15,South America,South America,South America,1.0,1.0,ok,South America 100%,8849266,57199
South_America_-45_-20_-40_-15,South America,South America,South America,1.0,0.999,ok,South America 100%,5448654,83771
South_America_-40_-20_-35_-15,South America,South America,South America,1.0,0.131,ok,South America 100%,123209,4829
South_America_-35_-20_-30_-15,South America,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-30_-20_-25_-15,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-25_-20_-20_-15,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Africa_-20_-20_-15_-15,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-15_-20_-10_-15,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-10_-20_-5_-15,Africa,Africa,Seven seas (open ocean),1.0,0.0,ok,Africa 100%,0,0
Africa_-5_-20_0_-15,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_0_-20_5_-15,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_5_-20_10_-15,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_10_-20_15_-15,Africa,Africa,Africa,1.0,0.584,ok,Africa 100%,59249,1647
Africa_15_-20_20_-15,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,99241,1621
Africa_20_-20_25_-15,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,110360,358
Africa_25_-20_30_-15,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,241916,4805
Africa_30_-20_35_-15,Africa,Africa,Africa,1.0,0.998,ok,Africa 100%,264263,8013
Africa_35_-20_40_-15,Africa,Africa,Africa,1.0,0.569,ok,Africa 100%,321949,5756
Africa_40_-20_45_-15,Africa,Africa,Africa,1.0,0.137,ok,Africa 100%,36617,505
Africa_45_-20_50_-15,Africa,Africa,Africa,1.0,0.832,ok,Africa 100%,536180,14836
Africa_50_-20_55_-15,Africa,Africa,Africa,1.0,0.015,ok,Africa 100%,0,0
Indian_Ocean_55_-20_60_-15,Indian Ocean,Africa,Seven seas (open ocean),1.0,0.0,ocean-label-kept,Africa 100%,2231,5
Indian_Ocean_60_-20_65_-15,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_65_-20_70_-15,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_70_-20_75_-15,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_75_-20_80_-15,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_80_-20_85_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_85_-20_90_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_90_-20_95_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_95_-20_100_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_100_-20_105_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_105_-20_110_-15,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Australia_110_-20_115_-15,Australia,,,0.0,0.0,ocean-no-land,,0,0
Australia_115_-20_120_-15,Australia,Australia,Oceania,1.0,0.001,ok,Australia 100%,556,0
Australia_120_-20_125_-15,Australia,Australia,Oceania,1.0,0.456,ok,Australia 100%,122956,0
Australia_125_-20_130_-15,Australia,Australia,Oceania,1.0,0.997,ok,Australia 100%,110226,0
Australia_130_-20_135_-15,Australia,Australia,Oceania,1.0,1.0,ok,Australia 100%,89395,0
Australia_135_-20_140_-15,Australia,Australia,Oceania,1.0,0.764,ok,Australia 100%,117034,536
Australia_140_-20_145_-15,Australia,Australia,Oceania,1.0,0.869,ok,Australia 100%,498041,3339
Australia_145_-20_150_-15,Australia,Australia,Oceania,1.0,0.22,ok,Australia 100%,757649,3330
Australia_150_-20_155_-15,Australia,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_155_-20_160_-15,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.0,ok,New Zealand & Pacific 100%,0,0
New_Zealand_and_Pacific_160_-20_165_-15,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_165_-20_170_-15,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.033,ok,New Zealand & Pacific 100%,91540,119
New_Zealand_and_Pacific_170_-20_175_-15,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,208,0
New_Zealand_and_Pacific_175_-20_180_-15,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.06,ok,New Zealand & Pacific 100%,266549,10527
Pacific_Ocean_-180_-15_-175_-10,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-175_-15_-170_-10,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.009,ocean-label-kept,New Zealand & Pacific 100%,77337,1369
Pacific_Ocean_-170_-15_-165_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-165_-15_-160_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-160_-15_-155_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-155_-15_-150_-10,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-150_-15_-145_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-145_-15_-140_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-140_-15_-135_-10,Pacific Ocean,New Zealand & Pacific,Oceania,1.0,0.0,ocean-label-kept,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-135_-15_-130_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-130_-15_-125_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-125_-15_-120_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-120_-15_-115_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-115_-15_-110_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-110_-15_-105_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-105_-15_-100_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-100_-15_-95_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_-95_-15_-90_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-90_-15_-85_-10,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
South_America_-85_-15_-80_-10,South America,,,0.0,0.0,ocean-no-land,,0,0
South_America_-80_-15_-75_-10,South America,South America,South America,1.0,0.376,ok,South America 100%,7046350,103240
South_America_-75_-15_-70_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,1145692,34151
South_America_-70_-15_-65_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,1093494,51953
South_America_-65_-15_-60_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,5129247,150410
South_America_-60_-15_-55_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,1102394,28288
South_America_-55_-15_-50_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,506636,10060
South_America_-50_-15_-45_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,1307614,15183
South_America_-45_-15_-40_-10,South America,South America,South America,1.0,1.0,ok,South America 100%,1021487,2709
South_America_-40_-15_-35_-10,South America,South America,South America,1.0,0.402,ok,South America 100%,1917210,8201
South_America_-35_-15_-30_-10,South America,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-30_-15_-25_-10,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Atlantic_Ocean_-25_-15_-20_-10,Atlantic Ocean,,,0.0,0.0,ocean-no-land,,0,0
Africa_-20_-15_-15_-10,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-15_-15_-10_-10,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-10_-15_-5_-10,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_-5_-15_0_-10,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_0_-15_5_-10,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_5_-15_10_-10,Africa,,,0.0,0.0,ocean-no-land,,0,0
Africa_10_-15_15_-10,Africa,Africa,Africa,1.0,0.374,ok,Africa 100%,98700,2754
Africa_15_-15_20_-10,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,7317,0
Africa_20_-15_25_-10,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,104696,2283
Africa_25_-15_30_-10,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,493219,6125
Africa_30_-15_35_-10,Africa,Africa,Africa,1.0,1.0,ok,Africa 100%,72602,641
Africa_35_-15_40_-10,Africa,Africa,Africa,1.0,0.999,ok,Africa 100%,82005,1887
Africa_40_-15_45_-10,Africa,Africa,Africa,1.0,0.112,ok,Africa 100%,120807,2451
Africa_45_-15_50_-10,Africa,Africa,Africa,1.0,0.179,ok,Africa 100%,697491,12697
Africa_50_-15_55_-10,Africa,Africa,Africa,1.0,0.011,ok,Africa 100%,1680,0
Indian_Ocean_55_-15_60_-10,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_60_-15_65_-10,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_65_-15_70_-10,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_70_-15_75_-10,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Indian_Ocean_75_-15_80_-10,Indian Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_80_-15_85_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_85_-15_90_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_90_-15_95_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_95_-15_100_-10,Pacific Ocean,Southeast Asia,Asia,1.0,0.0,ocean-label-kept,Southeast Asia 100%,0,0
Pacific_Ocean_100_-15_105_-10,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
Pacific_Ocean_105_-15_110_-10,Pacific Ocean,Southeast Asia,Asia,1.0,0.0,ocean-label-kept,Southeast Asia 100%,8231,0
Australia_110_-15_115_-10,Australia,,,0.0,0.0,ocean-no-land,,0,0
Australia_115_-15_120_-10,Australia,Southeast Asia,Asia,1.0,0.0,MISASSIGNED,Southeast Asia 100%,0,0
Australia_120_-15_125_-10,Australia,Southeast Asia,Asia,1.0,0.021,MISASSIGNED,Southeast Asia 100%; Australia 0%,0,0
Australia_125_-15_130_-10,Australia,Australia,Oceania,1.0,0.121,ok,Australia 100%,0,0
Australia_130_-15_135_-10,Australia,Australia,Oceania,1.0,0.604,ok,Australia 100%,53361,29
Australia_135_-15_140_-10,Australia,Australia,Oceania,1.0,0.137,ok,Australia 100%,11171,0
Australia_140_-15_145_-10,Australia,Australia,Oceania,1.0,0.293,ok,Australia 100%,236835,497
Australia_145_-15_150_-10,Australia,New Zealand & Pacific,Oceania,0.92,0.023,taxonomy,New Zealand & Pacific 92%; Australia 8%,21102,484
Australia_150_-15_155_-10,Australia,New Zealand & Pacific,Oceania,1.0,0.016,taxonomy,New Zealand & Pacific 100%,13059,72
New_Zealand_and_Pacific_155_-15_160_-10,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.0,ok,New Zealand & Pacific 100%,0,0
New_Zealand_and_Pacific_160_-15_165_-10,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.012,ok,New Zealand & Pacific 100%,0,0
New_Zealand_and_Pacific_165_-15_170_-10,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.007,ok,New Zealand & Pacific 100%,0,0
New_Zealand_and_Pacific_170_-15_175_-10,New Zealand & Pacific,,,0.0,0.0,ocean-no-land,,0,0
New_Zealand_and_Pacific_175_-15_180_-10,New Zealand & Pacific,New Zealand & Pacific,Oceania,1.0,0.0,ok,New Zealand & Pacific 100%,0,0
Pacific_Ocean_-180_-10_-175_-5,Pacific Ocean,,,0.0,0.0,ocean-no-land,,0,0
